user_id,city,avg_spend,order_frequency,veg_ratio,budget_segment,preferred_cuisines,last_order_ts
5596,Kolkata,721.89,6.26,0.16,premium,North Indian;South Indian;Pizza,2024-12-30T14:23:16Z
5597,Bangalore,471.2,1.79,0.54,mid,Burger,2024-09-28T06:24:57Z
5598,Bangalore,208.82,4.0,0.5,budget,Desserts,2024-08-29T18:16:21Z
5599,Mumbai,113.69,5.41,0.57,budget,North Indian;South Indian,2024-11-22T17:57:00Z
5600,Mumbai,123.33,3.4,0.12,budget,Chinese,2024-09-10T14:22:06Z
5601,Pune,437.4,1.69,0.74,mid,Thai,2024-08-14T06:49:35Z
5602,Delhi,729.01,1.99,0.96,premium,North Indian,2024-11-19T14:36:30Z
5603,Hyderabad,511.16,4.48,0.56,mid,Chinese,2024-11-14T20:20:44Z
5604,Kochi,275.34,4.67,0.98,budget,North Indian,2024-11-05T17:18:43Z
5605,Chennai,782.0,2.08,0.81,premium,North Indian,2024-11-11T19:09:17Z
5606,Mumbai,162.09,2.2,0.12,budget,Burger;Desserts;Chinese,2024-10-22T08:25:30Z
5607,Bangalore,310.77,10.39,0.77,mid,Burger,2024-10-20T08:47:56Z
5608,Chennai,200.0,2.01,0.18,mid,Burger;North Indian;Healthy,2024-05-29T15:02:50Z
5609,Mumbai,172.18,1.89,0.96,budget,South Indian,2024-12-19T08:35:06Z
5610,Delhi,192.01,2.21,0.62,budget,North Indian;Pizza,2024-09-03T18:20:31Z
5611,Ahmedabad,269.38,2.34,0.14,budget,Chinese;Pizza;Healthy,2024-12-11T09:43:52Z
5612,Delhi,180.71,5.17,0.82,budget,North Indian;South Indian;Chinese,2024-12-21T11:09:59Z
5613,Delhi,350.1,5.28,0.66,mid,Pizza,2024-08-20T20:09:11Z
5614,Kolkata,149.07,3.41,0.67,budget,North Indian;Chinese;Biryani,2024-12-10T11:53:22Z
5615,Mumbai,174.19,3.7,0.06,budget,Burger,2024-10-02T00:46:05Z
5616,Hyderabad,208.12,9.77,0.81,mid,Healthy,2024-12-31T17:56:07Z
5617,Bangalore,327.92,2.51,0.65,mid,Continental;Biryani,2024-09-26T15:01:02Z
5618,Mumbai,351.27,2.27,0.59,mid,Biryani;Thai;North Indian,2024-04-15T20:16:02Z
5619,Mumbai,200.0,2.49,0.2,mid,Biryani,2024-10-12T07:48:43Z
5620,Bangalore,241.51,4.12,0.2,budget,Pizza;Healthy,2024-12-15T16:39:25Z
5621,Hyderabad,222.99,4.63,0.53,budget,South Indian;North Indian,2024-12-14T14:28:03Z
5622,Mumbai,1231.52,6.39,0.86,premium,Burger;North Indian,2024-08-14T18:03:18Z
5623,Mumbai,138.92,1.67,0.9,budget,South Indian;Burger;North Indian,2024-09-07T06:30:02Z
5624,Mumbai,876.38,4.81,0.65,premium,Desserts,2024-09-18T21:51:08Z
5625,Delhi,320.02,4.02,0.83,mid,South Indian;North Indian;Desserts,2024-11-12T14:28:04Z
5626,Delhi,975.45,5.67,0.16,premium,Biryani;Thai;South Indian,2024-12-06T20:02:20Z
5627,Mumbai,863.16,4.02,0.06,premium,Pizza;Desserts,2024-11-29T17:00:48Z
5628,Mumbai,791.39,3.61,0.23,premium,Chinese;North Indian,2024-10-12T06:44:00Z
5629,Pune,117.09,7.17,0.89,budget,Biryani,2024-08-23T09:41:44Z
5630,Mumbai,151.83,6.0,0.75,budget,South Indian;Burger;Desserts,2024-09-22T20:02:42Z
5631,Delhi,384.94,3.37,0.15,mid,South Indian;North Indian;Continental,2024-11-24T12:59:15Z
5632,Jaipur,391.57,4.99,0.45,mid,Continental;North Indian,2024-12-09T19:43:44Z
5633,Bangalore,385.95,2.56,0.47,mid,Pizza,2024-11-11T16:20:32Z
5634,Mumbai,349.63,2.09,0.4,mid,Continental,2024-09-12T06:16:23Z
5635,Delhi,324.55,5.25,0.85,mid,Pizza;Healthy;North Indian,2024-11-26T15:29:37Z
5636,Jaipur,448.45,4.05,0.72,mid,Burger;Continental,2024-08-16T21:52:57Z
5637,Delhi,234.25,3.23,0.88,budget,North Indian;Continental,2024-12-09T10:54:36Z
5638,Kolkata,306.22,3.77,0.78,mid,Pizza;South Indian,2024-10-07T00:05:35Z
5639,Hyderabad,357.45,7.09,0.03,mid,North Indian;Healthy,2024-11-17T18:25:13Z
5640,Delhi,816.15,1.32,0.05,premium,Chinese;North Indian,2024-07-25T09:14:05Z
5641,Bangalore,372.75,2.17,0.65,mid,North Indian,2024-07-26T08:49:02Z
5642,Delhi,337.6,1.88,0.12,mid,South Indian;Biryani,2024-12-06T02:18:04Z
5643,Jaipur,866.45,1.72,0.11,premium,Biryani;Burger;North Indian,2024-12-29T15:22:15Z
5644,Delhi,229.29,2.11,0.76,budget,Chinese;North Indian,2024-11-04T09:49:12Z
5645,Kochi,193.84,2.82,0.77,budget,Pizza,2024-08-12T11:51:06Z
5646,Bangalore,513.11,2.4,0.94,mid,Continental;Chinese,2024-01-28T06:42:21Z
5647,Delhi,834.87,2.92,0.88,premium,Burger;North Indian,2024-11-18T14:51:05Z
5648,Delhi,646.08,5.43,0.32,premium,North Indian;Chinese,2024-10-16T16:03:47Z
5649,Hyderabad,119.31,2.35,0.09,budget,North Indian,2024-12-22T08:16:55Z
5650,Delhi,113.16,2.52,0.05,budget,Desserts;Biryani;Chinese,2024-11-16T11:23:08Z
5651,Hyderabad,235.77,6.85,0.12,budget,Burger;Biryani,2024-11-23T17:59:31Z
5652,Mumbai,502.73,1.45,0.49,mid,North Indian;Thai,2024-06-28T08:50:52Z
5653,Mumbai,323.55,3.85,0.71,mid,Healthy,2024-07-16T16:47:58Z
5654,Chennai,962.37,7.09,0.61,premium,North Indian;South Indian,2024-11-07T01:56:35Z
5655,Delhi,769.38,3.74,0.66,premium,Healthy;Biryani;Pizza,2024-12-11T09:23:54Z
5656,Kolkata,244.83,1.93,0.97,budget,Chinese,2024-10-05T15:00:21Z
5657,Kolkata,167.66,6.16,0.3,budget,Biryani;Healthy;Pizza,2024-10-28T14:00:25Z
5658,Delhi,193.04,6.1,0.59,budget,Desserts,2024-12-14T17:35:57Z
5659,Ahmedabad,167.31,4.91,0.84,budget,North Indian;Thai,2024-11-29T11:16:58Z
5660,Chennai,204.41,2.77,0.21,budget,Chinese;South Indian;Continental,2024-11-16T19:36:36Z
5661,Pune,856.35,1.64,0.61,premium,Biryani;Pizza,2024-10-12T08:04:35Z
5662,Bangalore,161.14,1.84,0.6,budget,Thai,2024-08-26T14:23:50Z
5663,Delhi,92.59,5.14,0.49,budget,North Indian;South Indian,2024-12-16T15:19:34Z
5664,Pune,200.0,6.68,0.64,mid,South Indian;Chinese,2024-12-29T21:40:41Z
5665,Mumbai,510.27,2.35,0.4,mid,Continental;Healthy,2023-06-06T06:43:30Z
5666,Bangalore,625.41,8.25,0.21,premium,North Indian;South Indian,2024-12-08T15:15:06Z
5667,Mumbai,543.74,4.27,0.73,premium,Burger;Desserts,2024-02-17T12:11:49Z
5668,Mumbai,452.62,3.0,0.6,mid,Desserts;Thai,2024-01-13T07:16:24Z
5669,Mumbai,400.06,3.11,0.83,mid,Healthy;Chinese,2024-12-12T09:28:24Z
5670,Mumbai,419.34,1.76,0.25,mid,Burger;Chinese,2024-10-27T16:31:44Z
5671,Pune,127.09,4.0,0.34,budget,Chinese;Biryani;North Indian,2024-10-26T12:32:57Z
5672,Hyderabad,188.44,5.7,0.57,budget,South Indian,2024-12-26T15:27:16Z
5673,Bangalore,391.54,6.37,0.45,mid,South Indian,2024-12-17T15:43:01Z
5674,Mumbai,421.9,3.31,0.31,mid,Continental,2024-12-14T13:35:03Z
5675,Hyderabad,189.66,1.21,0.81,budget,Desserts;North Indian;Burger,
5676,Mumbai,137.44,1.68,0.44,budget,North Indian,2024-05-30T16:15:47Z
5677,Chennai,995.06,4.66,0.98,premium,Desserts;Continental;North Indian,2024-11-25T15:47:06Z
5678,Kolkata,457.53,4.17,0.54,mid,Pizza;Healthy;North Indian,2024-11-25T17:14:39Z
5679,Hyderabad,290.13,2.95,0.49,mid,Biryani,2024-07-07T08:54:09Z
5680,Pune,448.74,1.3,0.24,mid,South Indian;North Indian;Desserts,2024-04-15T08:25:38Z
5681,Mumbai,191.68,2.62,0.71,budget,Continental;Pizza,2024-12-18T13:37:45Z
5682,Delhi,85.7,1.69,0.77,budget,Pizza,2024-11-05T19:40:57Z
5683,Mumbai,414.58,6.2,0.78,mid,North Indian;Continental,2024-12-08T07:07:00Z
5684,Delhi,232.45,3.34,0.51,budget,Chinese;North Indian;Biryani,2024-10-16T07:58:45Z
5685,Mumbai,381.37,6.22,0.59,mid,Thai;Biryani;North Indian,2024-12-29T19:01:26Z
5686,Bangalore,335.96,6.0,0.34,mid,Biryani;Desserts;Continental,2024-12-18T10:56:29Z
5687,Delhi,645.94,4.13,0.98,premium,Chinese;North Indian,2024-11-10T08:03:47Z
5688,Hyderabad,909.41,3.15,0.15,premium,Desserts,2024-10-20T23:28:55Z
5689,Kochi,133.28,3.14,0.74,budget,North Indian,2024-12-30T14:33:02Z
5690,Mumbai,182.4,2.0,0.09,budget,South Indian;Chinese;Pizza,2024-11-18T19:09:44Z
5691,Mumbai,341.69,7.22,0.94,mid,Pizza;Desserts,2024-11-28T13:07:35Z
5692,Lucknow,128.16,2.81,0.41,budget,Chinese;Burger;South Indian,2024-08-02T04:54:14Z
5693,Delhi,244.26,3.49,0.09,mid,Pizza;Chinese,2024-11-07T16:11:41Z
5694,Delhi,414.86,5.54,0.55,mid,North Indian;Desserts,2024-12-15T10:36:44Z
5695,Ahmedabad,235.91,2.96,0.14,budget,North Indian;Desserts,2024-12-15T18:16:49Z
5696,Mumbai,322.23,5.99,0.27,mid,Chinese;Biryani;Pizza,2024-12-31T11:05:13Z
5697,Mumbai,269.93,4.1,0.46,mid,Pizza;South Indian,2024-12-02T21:43:06Z
5698,Mumbai,113.48,3.79,0.88,budget,North Indian,2024-10-12T16:44:07Z
5699,Ahmedabad,213.95,1.08,0.25,budget,Biryani;North Indian,2024-11-26T16:29:50Z
5700,Hyderabad,809.15,3.81,0.2,premium,South Indian,2024-09-18T15:38:37Z
5701,Mumbai,196.93,2.13,0.85,budget,Biryani,2024-12-06T15:59:07Z
5702,Mumbai,513.28,2.26,0.81,mid,Biryani;North Indian,2024-11-16T10:02:31Z
5703,Kolkata,181.59,7.27,0.03,budget,North Indian;Healthy,2024-09-18T12:37:59Z
5704,Mumbai,308.68,3.15,0.7,mid,Healthy;Biryani,2024-12-28T13:26:07Z
5705,Mumbai,239.8,7.74,0.23,mid,Biryani;Desserts,2024-12-31T14:27:14Z
5706,Hyderabad,308.45,3.28,0.32,mid,Thai,2024-12-21T15:10:24Z
5707,Delhi,254.89,3.75,0.67,budget,North Indian;South Indian,2024-10-17T20:28:51Z
5708,Mumbai,944.87,7.84,0.16,premium,Desserts;Burger;North Indian,2024-11-17T18:58:15Z
5709,Chennai,310.95,5.74,0.03,mid,Biryani;Burger,2024-12-29T17:25:27Z
5710,Hyderabad,476.47,3.46,0.49,mid,Thai;Chinese;Healthy,2024-10-23T14:56:05Z
5711,Delhi,845.82,1.88,0.91,premium,Healthy,2024-02-07T15:10:37Z
5712,Hyderabad,142.53,3.4,0.46,budget,Healthy;Pizza,2024-10-31T08:48:52Z
5713,Kolkata,374.01,11.85,0.61,mid,Burger;Continental,2024-11-30T03:40:50Z
5714,Mumbai,323.76,3.92,0.9,mid,Continental,2024-09-06T16:59:41Z
5715,Pune,187.61,2.37,0.49,budget,North Indian;Healthy,2024-03-20T14:45:15Z
5716,Delhi,882.9,0.82,0.64,premium,North Indian;Healthy;Thai,2024-03-20T18:06:02Z
5717,Hyderabad,226.13,6.13,0.15,budget,South Indian,2024-12-26T14:28:45Z
5718,Bangalore,484.6,3.14,0.14,mid,North Indian;Pizza;Healthy,2024-10-31T04:52:05Z
5719,Kochi,485.49,7.3,0.3,mid,South Indian;Chinese;Burger,2024-12-27T23:52:02Z
5720,Mumbai,362.79,2.71,0.03,mid,Continental;Pizza;Burger,2024-12-29T09:57:54Z
5721,Mumbai,457.08,1.79,0.49,mid,Desserts;North Indian,2024-10-31T18:19:44Z
5722,Mumbai,80.0,4.09,0.68,budget,Chinese,2024-10-26T15:49:14Z
5723,Delhi,507.24,5.97,0.45,mid,South Indian;Chinese,2024-09-29T18:28:17Z
5724,Mumbai,442.16,2.8,0.4,mid,North Indian,2024-07-10T17:21:29Z
5725,Chennai,148.6,4.0,0.44,budget,Thai;North Indian;South Indian,2024-11-22T10:46:46Z
5726,Delhi,615.28,3.31,0.8,premium,North Indian;South Indian,2024-05-22T13:14:52Z
5727,Surat,396.28,5.21,0.22,mid,Chinese,2024-12-22T13:59:19Z
5728,Delhi,183.82,3.45,0.02,budget,Pizza;South Indian,2024-07-25T16:36:33Z
5729,Bangalore,181.96,2.69,0.98,budget,Pizza;North Indian,2024-10-09T08:24:27Z
5730,Chennai,830.63,4.09,0.37,premium,South Indian,2024-05-31T15:28:39Z
5731,Chennai,532.89,1.21,0.66,mid,Biryani;Burger,2024-07-25T18:09:28Z
5732,Delhi,532.31,2.82,0.98,mid,North Indian;Chinese,2024-12-19T17:50:51Z
5733,Surat,259.47,2.53,0.82,budget,North Indian,2024-06-05T07:03:49Z
5734,Mumbai,863.91,8.81,0.87,premium,Burger;Healthy,2024-12-24T18:45:05Z
5735,Bangalore,177.62,6.74,0.53,budget,South Indian;Chinese;North Indian,2024-11-01T15:37:33Z
5736,Ahmedabad,140.19,6.48,0.92,budget,North Indian;Continental;Burger,2024-12-17T06:34:00Z
5737,Mumbai,311.86,2.06,0.97,mid,Pizza;Chinese;Healthy,2024-09-11T13:59:47Z
5738,Hyderabad,345.31,5.03,0.8,mid,North Indian;Chinese;South Indian,2024-11-23T16:03:29Z
5739,Delhi,207.75,3.4,0.92,mid,South Indian;Pizza,2024-12-18T10:40:12Z
5740,Delhi,492.96,3.67,0.24,mid,Chinese;North Indian;Desserts,2024-12-26T10:20:02Z
5741,Mumbai,209.55,4.05,0.33,budget,Thai,2024-12-06T14:46:37Z
5742,Delhi,131.51,4.97,0.22,budget,North Indian;Chinese,2024-07-21T18:36:52Z
5743,Mumbai,240.81,2.44,0.42,budget,South Indian;Chinese,2024-08-25T12:33:53Z
5744,Hyderabad,506.99,3.61,0.26,mid,North Indian,2024-12-04T13:53:05Z
5745,Kolkata,145.05,2.99,0.89,budget,Continental;Burger,2024-11-18T17:54:15Z
5746,Mumbai,513.89,2.11,0.12,premium,South Indian,2024-11-17T01:26:00Z
5747,Lucknow,372.81,1.44,0.19,mid,Pizza;Healthy,2024-11-09T14:19:55Z
5748,Delhi,384.72,7.12,0.52,mid,Chinese,2024-12-21T13:07:31Z
5749,Bangalore,661.52,14.24,0.2,premium,Biryani,2024-09-22T07:07:19Z
5750,Kochi,600.0,2.86,0.16,mid,Continental;Desserts,2024-12-05T10:20:10Z
5751,Mumbai,162.8,1.72,0.84,budget,Continental;Burger;South Indian,2024-12-01T06:06:09Z
5752,Mumbai,308.91,4.07,0.42,mid,Pizza;Chinese,2024-12-18T13:46:08Z
5753,Chennai,421.3,10.34,0.96,mid,Chinese;Burger,2024-12-23T21:46:13Z
5754,Delhi,309.57,1.86,0.76,mid,South Indian;Burger,2024-08-27T06:14:25Z
5755,Jaipur,171.04,1.46,0.77,budget,Healthy,2024-06-25T09:07:36Z
5756,Jaipur,242.71,1.92,0.8,budget,South Indian;Continental,2024-08-14T06:20:32Z
5757,Mumbai,766.72,4.46,0.29,premium,Pizza;Desserts;Burger,2024-11-19T11:59:20Z
5758,Pune,498.19,5.07,0.06,mid,Continental,2024-12-22T13:29:30Z
5759,Delhi,1039.46,4.91,0.39,premium,Pizza,2024-11-06T13:05:30Z
5760,Chennai,532.66,3.19,0.99,mid,Healthy;Burger,2024-12-05T17:10:27Z
5761,Delhi,106.41,2.02,0.04,budget,Pizza;Biryani,2024-07-07T10:00:31Z
5762,Pune,161.91,1.44,0.76,budget,Thai;Pizza;Biryani,2024-04-07T15:18:51Z
5763,Mumbai,433.99,3.82,0.97,mid,Thai,2024-09-23T15:07:16Z
5764,Delhi,460.66,3.04,0.64,mid,Pizza;Biryani;South Indian,2024-12-15T18:50:06Z
5765,Mumbai,359.23,3.18,0.88,mid,Healthy;Biryani,2024-09-27T10:41:50Z
5766,Pune,138.75,4.5,0.71,budget,Chinese;Biryani,2024-12-14T17:21:20Z
5767,Mumbai,299.74,2.68,0.98,mid,Continental;Healthy;Pizza,2024-10-31T19:35:50Z
5768,Kolkata,200.26,2.68,0.4,budget,Pizza,2024-02-09T18:44:20Z
5769,Ahmedabad,146.95,4.08,0.75,budget,North Indian;Pizza;South Indian,2024-11-15T20:50:08Z
5770,Chennai,108.29,1.59,0.88,budget,Healthy;Desserts,2024-06-23T06:59:24Z
5771,Hyderabad,215.25,6.02,0.2,mid,Chinese,2024-11-05T17:09:33Z
5772,Hyderabad,1185.67,4.41,0.27,premium,Chinese;Desserts,2024-12-05T19:48:45Z
5773,Ahmedabad,883.09,1.85,0.08,premium,North Indian;Chinese;Pizza,2024-11-06T22:47:43Z
5774,Delhi,326.66,5.03,0.99,mid,Thai,2024-12-22T08:59:57Z
5775,Mumbai,166.0,2.16,0.36,budget,South Indian,2024-12-04T10:24:14Z
5776,Kolkata,189.99,3.54,0.01,budget,Pizza;North Indian,2024-01-02T09:54:12Z
5777,Mumbai,642.86,4.01,0.12,premium,Healthy;North Indian,2024-08-13T15:59:04Z
5778,Delhi,368.35,6.76,0.32,mid,North Indian,2024-12-14T18:44:36Z
5779,Delhi,678.31,2.51,0.47,premium,Continental;North Indian,2024-03-20T19:23:47Z
5780,Mumbai,190.08,2.06,0.17,budget,North Indian;Pizza,2024-07-16T09:03:52Z
5781,Delhi,213.92,1.96,0.1,budget,Healthy,2024-08-10T13:19:50Z
5782,Bangalore,731.16,2.43,0.43,premium,South Indian;Healthy,2024-12-23T19:53:22Z
5783,Chennai,95.53,7.21,0.36,budget,Biryani;North Indian,2024-12-30T14:46:26Z
5784,Hyderabad,329.72,3.25,0.29,mid,South Indian;North Indian,2024-10-30T13:33:00Z
5785,Mumbai,156.04,2.31,0.82,budget,Chinese,2024-10-31T18:55:34Z
5786,Mumbai,325.51,3.05,0.38,mid,North Indian,2024-11-28T14:37:01Z
5787,Bangalore,195.07,3.32,0.71,budget,Thai,2024-11-11T18:30:03Z
5788,Mumbai,188.17,2.98,0.23,budget,Continental,2024-10-15T06:47:27Z
5789,Mumbai,231.29,4.14,0.35,budget,North Indian;Healthy,2024-10-15T08:23:15Z
5790,Mumbai,224.68,8.95,0.64,budget,Continental,2024-12-08T10:19:14Z
5791,Bangalore,980.17,9.33,0.27,premium,Healthy;Chinese,2024-10-19T22:49:35Z
5792,Delhi,263.17,2.77,0.79,mid,Biryani;Thai;South Indian,2024-09-28T09:36:08Z
5793,Mumbai,571.06,1.91,0.22,mid,Thai;North Indian,2024-06-06T09:53:59Z
5794,Hyderabad,315.13,4.58,0.26,mid,Chinese;Pizza,2024-11-20T19:41:37Z
5795,Bangalore,205.99,4.27,0.93,budget,North Indian;Biryani,2024-11-16T23:50:29Z
5796,Hyderabad,304.3,3.11,0.66,mid,Chinese;Pizza;North Indian,2024-12-18T17:12:03Z
5797,Delhi,114.54,2.14,0.25,budget,Desserts;Chinese,2023-12-22T15:29:16Z
5798,Bangalore,758.03,2.29,0.99,premium,Biryani;Healthy,2024-12-08T08:31:10Z
5799,Delhi,183.64,1.62,0.63,budget,South Indian;North Indian;Chinese,2024-08-08T08:57:35Z
5800,Pune,422.77,1.68,0.79,mid,Burger;Desserts,2024-11-19T09:27:17Z
5801,Pune,960.44,10.97,0.99,premium,Pizza;Chinese,2024-12-26T06:12:02Z
5802,Delhi,242.79,1.02,0.48,budget,Thai;North Indian,2024-08-07T03:40:33Z
5803,Jaipur,189.66,1.61,0.78,budget,South Indian;Healthy,2023-08-30T18:03:46Z
5804,Bangalore,189.02,1.59,0.11,budget,North Indian;South Indian;Chinese,2024-06-05T12:52:51Z
5805,Bangalore,239.02,5.23,0.47,mid,Chinese;Pizza;Healthy,2024-12-05T13:48:05Z
5806,Bangalore,432.44,2.34,0.86,mid,Chinese,2024-07-16T11:13:14Z
5807,Mumbai,234.11,8.07,0.13,budget,Thai;North Indian,2024-12-19T13:36:07Z
5808,Mumbai,192.21,2.11,0.28,budget,Burger,2024-12-28T17:32:12Z
5809,Hyderabad,883.35,2.1,0.42,premium,Burger,2023-12-04T09:22:55Z
5810,Hyderabad,444.35,2.7,0.53,mid,North Indian;Chinese;Biryani,2024-12-24T16:40:43Z
5811,Mumbai,203.01,1.93,0.74,mid,North Indian;South Indian,2024-05-17T17:57:12Z
5812,Mumbai,235.96,0.85,0.76,mid,Biryani,2023-05-27T04:38:30Z
5813,Mumbai,622.13,1.47,0.65,premium,North Indian;Burger,2024-08-11T16:41:42Z
5814,Mumbai,1082.65,3.02,0.73,premium,Pizza;Thai;Continental,2024-08-04T02:27:30Z
5815,Bangalore,882.5,2.25,0.65,premium,South Indian,2024-10-20T11:03:07Z
5816,Delhi,174.42,25.63,0.34,budget,South Indian;Burger;Thai,2024-12-25T15:12:08Z
5817,Mumbai,193.72,6.7,0.39,budget,Healthy,2024-06-27T09:30:19Z
5818,Ahmedabad,414.71,3.76,0.21,mid,South Indian,2024-11-06T18:39:39Z
5819,Mumbai,479.82,16.78,0.77,mid,South Indian;Thai;Burger,2024-12-24T03:49:43Z
5820,Mumbai,173.51,3.5,0.45,budget,South Indian;Burger,2024-10-10T16:37:36Z
5821,Pune,483.91,5.21,0.09,mid,Chinese;Biryani;North Indian,2024-12-22T12:57:42Z
5822,Ahmedabad,314.44,0.96,0.1,mid,South Indian;Pizza,2024-01-07T13:05:23Z
5823,Bangalore,158.07,6.04,0.75,budget,Burger,2024-10-07T17:41:51Z
5824,Mumbai,461.12,2.34,0.67,mid,Chinese;South Indian,2024-07-27T03:23:29Z
5825,Delhi,317.3,3.51,0.11,mid,Pizza,2024-12-12T18:51:07Z
5826,Mumbai,1068.63,11.54,0.63,premium,Thai,2024-12-31T07:00:22Z
5827,Lucknow,432.8,2.37,0.77,mid,North Indian;Desserts,2024-09-04T16:28:41Z
5828,Mumbai,851.35,2.45,0.13,premium,North Indian,2024-07-05T13:39:31Z
5829,Mumbai,234.57,2.18,0.41,budget,Biryani;North Indian,2024-10-11T05:28:56Z
5830,Delhi,150.0,3.93,0.96,budget,Chinese,2024-09-01T17:40:15Z
5831,Ahmedabad,288.21,8.96,0.91,budget,Biryani;Healthy;Thai,2024-12-15T16:18:21Z
5832,Bangalore,148.35,5.38,0.27,budget,South Indian,2024-11-11T11:30:38Z
5833,Mumbai,520.42,3.32,0.56,premium,North Indian;Biryani,2024-12-25T10:56:20Z
5834,Mumbai,865.79,8.31,0.66,premium,Desserts,2024-12-07T13:43:53Z
5835,Mumbai,387.4,3.65,0.59,mid,North Indian;Desserts,2024-10-08T07:23:34Z
5836,Ahmedabad,566.92,1.74,0.41,mid,South Indian;Burger,2024-07-31T17:00:19Z
5837,Chennai,715.08,1.92,0.09,premium,Chinese;Healthy;Burger,2024-08-18T16:58:47Z
5838,Mumbai,311.54,2.85,0.93,mid,Burger;Healthy,2024-04-06T16:16:13Z
5839,Mumbai,370.49,2.32,0.23,mid,Biryani,2024-08-27T04:37:44Z
5840,Mumbai,359.11,5.32,0.3,mid,South Indian;Thai,2024-09-13T17:40:24Z
5841,Delhi,508.75,2.93,0.74,mid,Continental;Desserts,2024-12-26T13:06:31Z
5842,Mumbai,324.03,3.23,0.02,mid,North Indian,2024-12-18T17:57:20Z
5843,Jaipur,325.56,2.49,0.89,mid,Healthy;North Indian,2024-12-02T10:54:59Z
5844,Bangalore,154.93,5.21,0.33,budget,Desserts;Continental,2024-12-30T19:40:44Z
5845,Bangalore,341.72,2.18,0.07,mid,South Indian,2024-11-03T07:49:10Z
5846,Surat,441.77,8.55,0.2,mid,Biryani;Chinese,2024-12-14T23:37:44Z
5847,Chennai,477.94,1.5,0.39,mid,Thai,2024-07-02T05:38:13Z
5848,Bangalore,338.01,3.85,0.04,mid,Pizza;Healthy;South Indian,2024-10-22T06:22:13Z
5849,Kochi,198.73,2.75,0.23,budget,Biryani;Burger,2024-12-09T05:05:30Z
5850,Hyderabad,185.15,1.85,0.55,budget,Burger;Desserts,2024-08-26T05:37:02Z
5851,Mumbai,219.04,1.06,0.51,budget,Healthy;South Indian,2024-05-18T05:06:33Z
5852,Ahmedabad,269.79,4.75,0.23,budget,North Indian;Biryani,2024-11-26T11:14:03Z
5853,Pune,808.71,1.27,0.75,premium,North Indian,2024-05-29T06:33:55Z
5854,Jaipur,967.96,3.3,0.29,premium,South Indian;Desserts,2024-12-05T19:47:11Z
5855,Delhi,517.06,1.82,0.39,mid,Biryani;Chinese;Thai,2024-04-23T10:50:00Z
5856,Mumbai,416.37,4.75,0.21,mid,Continental,2024-09-17T23:38:19Z
5857,Bangalore,408.33,4.74,1.0,mid,South Indian,2024-12-22T12:13:20Z
5858,Bangalore,677.39,6.79,0.59,premium,North Indian;Chinese;South Indian,2024-12-03T23:24:34Z
5859,Delhi,522.88,4.04,0.98,mid,South Indian;North Indian;Pizza,2024-10-06T17:30:19Z
5860,Mumbai,185.67,2.89,0.61,budget,Burger,2024-07-27T10:19:09Z
5861,Lucknow,223.22,9.71,0.21,budget,Burger,2024-12-03T14:52:02Z
5862,Mumbai,150.77,2.9,0.76,budget,North Indian;South Indian,2024-12-23T13:29:51Z
5863,Surat,1046.33,4.15,0.65,premium,Chinese;Pizza;Desserts,2024-07-18T07:21:47Z
5864,Delhi,713.58,11.54,0.58,premium,Chinese;South Indian,2024-11-09T18:02:41Z
5865,Mumbai,594.7,2.49,0.88,premium,Thai;North Indian;Burger,2024-07-20T09:17:28Z
5866,Mumbai,735.54,1.68,0.98,premium,Biryani;Continental;Pizza,2024-06-25T17:18:21Z
5867,Ahmedabad,157.79,3.53,0.13,budget,North Indian;Biryani,2024-12-18T11:00:20Z
5868,Chennai,402.22,3.65,0.48,mid,Thai;Biryani,2024-04-07T20:07:06Z
5869,Mumbai,200.0,2.85,0.8,mid,North Indian,2024-09-12T06:30:48Z
5870,Hyderabad,299.01,4.86,0.55,mid,North Indian,2024-07-28T08:51:03Z
5871,Lucknow,424.38,3.02,0.36,mid,South Indian,2024-09-14T17:04:11Z
5872,Delhi,322.44,2.15,0.41,mid,Biryani;North Indian,2024-12-05T05:30:52Z
5873,Chennai,197.06,3.95,0.44,budget,North Indian;South Indian,2024-12-16T17:47:25Z
5874,Mumbai,223.1,1.88,0.77,budget,Burger;South Indian;Thai,2024-09-27T08:40:45Z
5875,Jaipur,318.71,1.84,0.47,mid,Desserts;Biryani,2024-03-17T15:55:45Z
5876,Delhi,224.13,3.09,0.73,budget,Thai;Burger,2024-09-30T05:45:20Z
5877,Mumbai,347.6,2.01,0.37,mid,North Indian,2024-01-30T15:02:17Z
5878,Jaipur,888.34,3.85,0.21,premium,Desserts;North Indian;Biryani,2024-12-15T17:20:15Z
5879,Mumbai,420.37,2.53,0.26,mid,Chinese;South Indian,2024-12-03T14:50:52Z
5880,Delhi,250.89,7.75,0.26,budget,Burger,2024-11-28T17:01:42Z
5881,Mumbai,395.43,5.39,0.48,mid,Chinese,2024-09-24T13:35:10Z
5882,Jaipur,489.02,3.14,0.06,mid,North Indian,2024-05-27T07:40:30Z
5883,Mumbai,263.35,2.17,0.26,budget,Chinese;South Indian,2024-12-01T11:41:19Z
5884,Bangalore,670.81,2.3,0.29,premium,Healthy;Chinese;Burger,2023-07-16T14:54:33Z
5885,Delhi,483.79,2.06,0.66,mid,Desserts;Biryani,2024-10-05T19:18:15Z
5886,Bangalore,738.53,3.05,0.78,premium,Continental;North Indian;Burger,2024-07-02T16:09:18Z
