item_id,restaurant_id,name,category,price,is_veg,popularity_score,image_url
5833,1233,Boondi Raita,side,55,1,38.99,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
5834,1233,Onion Cucumber Raita,side,50,1,90.28,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
5835,1233,Coke 330ml,drink,40,1,47.65,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5836,1233,Diet Coke Can,drink,35,1,72.66,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5837,1234,Quinoa Salad bowl,main,240,1,39.75,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80
5838,1234,Grilled Chicken Breast,main,269,0,37.63,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
5839,1234,Avocado Toast,starter,249,1,46.11,https://images.unsplash.com/photo-1588137378633-dea1336ce1e2?w=300&q=80
5840,1234,Green Detox Juice,drink,209,1,34.47,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5841,1235,Chicken Alfredo Pasta,main,350,0,39.28,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
5842,1235,Fish and Chips,main,420,0,76.01,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
5843,1235,Mushroom Risotto,main,390,1,72.51,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
5844,1235,Lemon Iced Tea,drink,160,1,66.22,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5845,1236,Gujarati Thali,main,420,1,64.7,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80
5846,1236,Khaman Dhokla,starter,60,1,66.09,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
5847,1236,Thepla,side,70,1,57.62,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
5848,1236,Chaash,drink,60,1,88.82,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5849,1237,Masala Dosa,main,110,1,57.88,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
5850,1237,Idli Sambar,starter,110,1,50.47,https://images.unsplash.com/photo-1610192244261-3f3388cd26f3?w=300&q=80
5851,1237,Medu Vada,starter,130,1,38.18,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
5852,1237,Filter Coffee,drink,20,1,40.45,https://images.unsplash.com/photo-1521302200778-33500795e128?w=300&q=80
5853,1238,Quinoa Salad bowl,main,260,1,37.91,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80
5854,1238,Grilled Chicken Breast,main,289,0,18.06,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
5855,1238,Avocado Toast,starter,249,1,52.13,https://images.unsplash.com/photo-1588137378633-dea1336ce1e2?w=300&q=80
5856,1238,Green Detox Juice,drink,149,1,27.75,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5857,1239,Pani Puri,starter,40,1,67.07,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
5858,1239,Pav Bhaji,main,170,1,21.46,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
5859,1239,Vada Pav,starter,20,1,79.07,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
5860,1239,Masala Chai,drink,20,1,88.62,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5861,1240,Chicken Alfredo Pasta,main,290,0,58.23,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
5862,1240,Fish and Chips,main,410,0,31.48,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
5863,1240,Mushroom Risotto,main,370,1,78.74,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
5864,1240,Lemon Iced Tea,drink,160,1,69.83,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5865,1241,Butter Chicken,main,380,0,11.43,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
5866,1241,Dal Makhani,main,230,1,11.31,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5867,1241,Garlic Naan,side,60,1,60.82,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
5868,1241,Paneer Tikka,starter,240,1,55.0,https://images.unsplash.com/photo-1567158780131-7e614bbd2109?w=300&q=80
5869,1241,Lassi,drink,120,1,89.91,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5870,1242,Chicken Alfredo Pasta,main,360,0,11.18,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
5871,1242,Fish and Chips,main,340,0,32.54,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
5872,1242,Mushroom Risotto,main,320,1,14.2,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
5873,1242,Lemon Iced Tea,drink,90,1,12.04,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5874,1243,Gujarati Thali,main,440,1,15.9,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80
5875,1243,Khaman Dhokla,starter,120,1,77.61,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
5876,1243,Thepla,side,60,1,37.24,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
5877,1243,Chaash,drink,100,1,31.97,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5878,1244,Penne Arrabbiata,main,340,1,13.43,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
5879,1244,Spicy Salami Pizza,main,470,0,59.46,https://images.unsplash.com/photo-1628840042765-356cda07504e?w=300&q=80
5880,1244,Garlic Bread With Cheese,starter,180,1,16.4,https://images.unsplash.com/photo-1573140247632-f8fd74997d5c?w=300&q=80
5881,1244,Tiramisu,dessert,230,1,78.61,https://images.unsplash.com/photo-1571115177098-24ec2b6e57a5?w=300&q=80
5882,1245,Classic Cheese Burger,main,209,1,99.33,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80
5883,1245,Crispy Chicken Burger,main,229,0,36.42,https://images.unsplash.com/photo-1594212686125-9f5cefb6a827?w=300&q=80
5884,1245,Double Patty Overload,main,239,0,42.98,https://images.unsplash.com/photo-1586816001966-79b736744398?w=300&q=80
5885,1245,French Fries,side,129,1,77.47,https://images.unsplash.com/photo-1576107232684-1279f3908581?w=300&q=80
5886,1245,Chocolate Thickshake,drink,210,1,61.4,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=300&q=80
5887,1246,Quinoa Salad bowl,main,260,1,97.8,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80
5888,1246,Grilled Chicken Breast,main,279,0,19.12,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
5889,1246,Avocado Toast,starter,209,1,26.04,https://images.unsplash.com/photo-1588137378633-dea1336ce1e2?w=300&q=80
5890,1246,Green Detox Juice,drink,169,1,99.03,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5891,1247,Dal Baati Churma,main,350,1,39.35,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5892,1247,Laal Maas,main,470,0,14.76,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
5893,1247,Gatte Ki Sabzi,side,200,1,84.65,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
5894,1247,Jaljeera,drink,50,1,83.19,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5895,1248,Chicken Dum Biryani,main,289,0,84.52,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
5896,1248,Mutton Zafrani Biryani,main,429,0,60.81,https://images.unsplash.com/photo-1631515243349-e0cb75fb8d3a?w=300&q=80
5897,1248,Paneer Special Biryani,main,239,1,55.12,https://images.unsplash.com/photo-1505253758473-96b7015fcd40?w=300&q=80
5898,1248,Chicken Tikka Kebab,starter,260,0,91.08,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
5899,1248,Mirchi Ka Salan,side,130,1,91.6,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
5900,1248,Boondi Raita,side,115,1,82.58,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
5901,1248,Onion Cucumber Raita,side,80,1,41.62,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
5902,1248,Coke 330ml,drink,80,1,61.95,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5903,1248,Diet Coke Can,drink,65,1,98.85,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5904,1249,Chicken Alfredo Pasta,main,290,0,13.35,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
5905,1249,Fish and Chips,main,340,0,18.36,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
5906,1249,Mushroom Risotto,main,310,1,44.43,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
5907,1249,Lemon Iced Tea,drink,170,1,47.59,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5908,1250,Classic Cheese Burger,main,199,1,92.43,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80
5909,1250,Crispy Chicken Burger,main,239,0,28.09,https://images.unsplash.com/photo-1594212686125-9f5cefb6a827?w=300&q=80
5910,1250,Double Patty Overload,main,289,0,13.34,https://images.unsplash.com/photo-1586816001966-79b736744398?w=300&q=80
5911,1250,French Fries,side,89,1,52.08,https://images.unsplash.com/photo-1576107232684-1279f3908581?w=300&q=80
5912,1250,Chocolate Thickshake,drink,140,1,41.45,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=300&q=80
5913,1251,Kosha Mangsho,main,420,0,84.49,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
5914,1251,Fish Curry,main,370,0,94.68,https://images.unsplash.com/photo-1596797038530-2c107229654b?w=300&q=80
5915,1251,Luchi,side,40,1,61.06,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
5916,1251,Rosogolla,dessert,30,1,75.57,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
5917,1252,Chicken Alfredo Pasta,main,290,0,48.44,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
5918,1252,Fish and Chips,main,410,0,15.07,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
5919,1252,Mushroom Risotto,main,310,1,11.55,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
5920,1252,Lemon Iced Tea,drink,160,1,61.2,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5921,1253,Margherita Pizza,main,319,1,64.32,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80
5922,1253,Pepperoni Pizza,main,529,0,45.0,https://images.unsplash.com/photo-1628840042765-356cda07504e?w=300&q=80
5923,1253,Farmhouse Pizza,main,449,1,60.26,https://images.unsplash.com/photo-1574071318508-1cbbab50d00c?w=300&q=80
5924,1253,Garlic Breadsticks,starter,169,1,29.08,https://images.unsplash.com/photo-1573140247632-f8fd74997d5c?w=300&q=80
5925,1253,Choco Lava Cake,dessert,90,1,38.16,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
5926,1254,Hakka Noodles,main,199,1,83.29,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80
5927,1254,Chilli Chicken,starter,259,0,36.71,https://images.unsplash.com/photo-1525755662778-989d0524087e?w=300&q=80
5928,1254,Veg Manchurian,starter,219,1,95.79,https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=300&q=80
5929,1254,Burnt Garlic Fried Rice,main,260,1,77.88,https://images.unsplash.com/photo-1512058564366-18510be2db19?w=300&q=80
5930,1255,Chocolate Brownie,dessert,190,1,40.35,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80
5931,1255,Belgian Waffle,dessert,200,1,32.36,https://images.unsplash.com/photo-1562376552-0d1f143c08f1?w=300&q=80
5932,1255,Red Velvet Cupcake,dessert,120,1,36.55,https://images.unsplash.com/photo-1614707267537-b85aaf00c4b7?w=300&q=80
5933,1255,Vanilla Ice Cream,dessert,60,1,22.9,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
5934,1255,Cold Coffee,drink,110,1,78.3,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=300&q=80
5935,1256,Butter Chicken,main,340,0,90.36,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
5936,1256,Dal Makhani,main,240,1,52.28,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5937,1256,Garlic Naan,side,50,1,81.28,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
5938,1256,Paneer Tikka,starter,250,1,47.93,https://images.unsplash.com/photo-1567158780131-7e614bbd2109?w=300&q=80
5939,1256,Lassi,drink,120,1,35.7,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5940,1257,Chicken Dum Biryani,main,289,0,57.64,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
5941,1257,Mutton Zafrani Biryani,main,429,0,86.97,https://images.unsplash.com/photo-1631515243349-e0cb75fb8d3a?w=300&q=80
5942,1257,Paneer Special Biryani,main,259,1,16.83,https://images.unsplash.com/photo-1505253758473-96b7015fcd40?w=300&q=80
5943,1257,Chicken Tikka Kebab,starter,240,0,56.56,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
5944,1257,Mirchi Ka Salan,side,110,1,54.46,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
5945,1257,Boondi Raita,side,115,1,83.8,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
5946,1257,Onion Cucumber Raita,side,80,1,28.55,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
5947,1257,Coke 330ml,drink,90,1,67.75,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5948,1257,Diet Coke Can,drink,75,1,57.85,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5949,1258,Masala Dosa,main,80,1,60.36,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
5950,1258,Idli Sambar,starter,60,1,38.44,https://images.unsplash.com/photo-1610192244261-3f3388cd26f3?w=300&q=80
5951,1258,Medu Vada,starter,50,1,86.05,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
5952,1258,Filter Coffee,drink,50,1,94.18,https://images.unsplash.com/photo-1521302200778-33500795e128?w=300&q=80
5953,1259,Hakka Noodles,main,249,1,34.58,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80
5954,1259,Chilli Chicken,starter,299,0,53.3,https://images.unsplash.com/photo-1525755662778-989d0524087e?w=300&q=80
5955,1259,Veg Manchurian,starter,189,1,88.11,https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=300&q=80
5956,1259,Burnt Garlic Fried Rice,main,240,1,36.17,https://images.unsplash.com/photo-1512058564366-18510be2db19?w=300&q=80
5957,1260,Masala Dosa,main,140,1,15.68,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
5958,1260,Idli Sambar,starter,80,1,85.27,https://images.unsplash.com/photo-1610192244261-3f3388cd26f3?w=300&q=80
5959,1260,Medu Vada,starter,70,1,94.95,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
5960,1260,Filter Coffee,drink,70,1,83.0,https://images.unsplash.com/photo-1521302200778-33500795e128?w=300&q=80
5961,1261,Margherita Pizza,main,329,1,65.79,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80
5962,1261,Pepperoni Pizza,main,489,0,29.53,https://images.unsplash.com/photo-1628840042765-356cda07504e?w=300&q=80
5963,1261,Farmhouse Pizza,main,449,1,82.72,https://images.unsplash.com/photo-1574071318508-1cbbab50d00c?w=300&q=80
5964,1261,Garlic Breadsticks,starter,129,1,94.04,https://images.unsplash.com/photo-1573140247632-f8fd74997d5c?w=300&q=80
5965,1261,Choco Lava Cake,dessert,130,1,46.46,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
5966,1262,Butter Chicken,main,360,0,51.91,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
5967,1262,Dal Makhani,main,240,1,80.47,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5968,1262,Garlic Naan,side,110,1,94.06,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
5969,1262,Paneer Tikka,starter,270,1,84.18,https://images.unsplash.com/photo-1567158780131-7e614bbd2109?w=300&q=80
5970,1262,Lassi,drink,50,1,82.09,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
5971,1263,Quinoa Salad bowl,main,220,1,89.85,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80
5972,1263,Grilled Chicken Breast,main,319,0,65.53,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
5973,1263,Avocado Toast,starter,209,1,39.88,https://images.unsplash.com/photo-1588137378633-dea1336ce1e2?w=300&q=80
5974,1263,Green Detox Juice,drink,209,1,52.37,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5975,1264,Margherita Pizza,main,269,1,71.79,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80
5976,1264,Pepperoni Pizza,main,499,0,82.26,https://images.unsplash.com/photo-1628840042765-356cda07504e?w=300&q=80
5977,1264,Farmhouse Pizza,main,419,1,86.62,https://images.unsplash.com/photo-1574071318508-1cbbab50d00c?w=300&q=80
5978,1264,Garlic Breadsticks,starter,109,1,85.0,https://images.unsplash.com/photo-1573140247632-f8fd74997d5c?w=300&q=80
5979,1264,Choco Lava Cake,dessert,150,1,49.66,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
5980,1265,Classic Cheese Burger,main,129,1,69.83,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80
5981,1265,Crispy Chicken Burger,main,159,0,88.8,https://images.unsplash.com/photo-1594212686125-9f5cefb6a827?w=300&q=80
5982,1265,Double Patty Overload,main,299,0,60.69,https://images.unsplash.com/photo-1586816001966-79b736744398?w=300&q=80
5983,1265,French Fries,side,129,1,29.16,https://images.unsplash.com/photo-1576107232684-1279f3908581?w=300&q=80
5984,1265,Chocolate Thickshake,drink,180,1,44.39,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=300&q=80
5985,1266,Dal Baati Churma,main,390,1,86.93,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5986,1266,Laal Maas,main,500,0,42.2,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
5987,1266,Gatte Ki Sabzi,side,170,1,17.47,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
5988,1266,Jaljeera,drink,100,1,17.07,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
5989,1267,Hakka Noodles,main,259,1,11.26,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80
5990,1267,Chilli Chicken,starter,289,0,29.08,https://images.unsplash.com/photo-1525755662778-989d0524087e?w=300&q=80
5991,1267,Veg Manchurian,starter,149,1,22.45,https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=300&q=80
5992,1267,Burnt Garlic Fried Rice,main,200,1,18.09,https://images.unsplash.com/photo-1512058564366-18510be2db19?w=300&q=80
5993,1268,Pani Puri,starter,60,1,74.71,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
5994,1268,Pav Bhaji,main,120,1,70.0,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
5995,1268,Vada Pav,starter,40,1,74.09,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
5996,1268,Masala Chai,drink,50,1,52.5,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
5997,1269,Hakka Noodles,main,239,1,74.6,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80
5998,1269,Chilli Chicken,starter,259,0,44.02,https://images.unsplash.com/photo-1525755662778-989d0524087e?w=300&q=80
5999,1269,Veg Manchurian,starter,249,1,56.7,https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=300&q=80
6000,1269,Burnt Garlic Fried Rice,main,190,1,67.3,https://images.unsplash.com/photo-1512058564366-18510be2db19?w=300&q=80
6001,1270,Masala Dosa,main,80,1,14.74,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
6002,1270,Idli Sambar,starter,130,1,95.43,https://images.unsplash.com/photo-1610192244261-3f3388cd26f3?w=300&q=80
6003,1270,Medu Vada,starter,130,1,41.08,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
